raw_word	normalized	zipf_frequency	reason
maxim's	maxim's	1.670000	malformed_after_normalization
o.t	o.t	1.670000	malformed_after_normalization
pa'ca	pa'ca	1.670000	malformed_after_normalization
q.e	q.e	1.670000	malformed_after_normalization
s.c.a	s.c.a	1.670000	malformed_after_normalization
s.xvii	s.xvii	1.670000	malformed_after_normalization
t.b	t.b	1.670000	malformed_after_normalization
w.s	w.s	1.670000	malformed_after_normalization
την	την	1.670000	malformed_after_normalization
н	н	1.670000	malformed_after_normalization
╮	╮	1.670000	malformed_after_normalization
☀	☀	1.670000	malformed_after_normalization
⚠	⚠	1.670000	malformed_after_normalization
✿	✿	1.670000	malformed_after_normalization
❖	❖	1.670000	malformed_after_normalization
ヽ	ヽ	1.670000	malformed_after_normalization
铆	铆	1.670000	malformed_after_normalization
📢	📢	1.670000	malformed_after_normalization
00,0mm	00,0mm	1.660000	contains_digit
00.000000	00.000000	1.660000	contains_digit
000.000.0000	000.000.0000	1.660000	contains_digit
00kms	00kms	1.660000	contains_digit
1ue	1ue	1.660000	contains_digit
8'00	8'00	1.660000	contains_digit
8p	8p	1.660000	contains_digit
got7	got7	1.660000	contains_digit
mpeg4	mpeg4	1.660000	contains_digit
sc2	sc2	1.660000	contains_digit
sio2	sio2	1.660000	contains_digit
tf1	tf1	1.660000	contains_digit
v9	v9	1.660000	contains_digit
wpa2	wpa2	1.660000	contains_digit
academia.edu	academia.edu	1.660000	malformed_after_normalization
b.i	b.i	1.660000	malformed_after_normalization
b.t	b.t	1.660000	malformed_after_normalization
f.f	f.f	1.660000	malformed_after_normalization
g.h	g.h	1.660000	malformed_after_normalization
h.j	h.j	1.660000	malformed_after_normalization
hazteoir.org	hazteoir.org	1.660000	malformed_after_normalization
j.o	j.o	1.660000	malformed_after_normalization
ll.m	ll.m	1.660000	malformed_after_normalization
salem's	salem's	1.660000	malformed_after_normalization
sr.presidente	sr.presidente	1.660000	malformed_after_normalization
👻	👻	1.660000	malformed_after_normalization
🔆	🔆	1.660000	malformed_after_normalization
000.000.000,00	000.000.000,00	1.650000	contains_digit
000.00b	000.00b	1.650000	contains_digit
0a	0a	1.650000	contains_digit
5f	5f	1.650000	contains_digit
canal00	canal00	1.650000	contains_digit
ec2	ec2	1.650000	contains_digit
gddr5	gddr5	1.650000	contains_digit
pagina00	pagina00	1.650000	contains_digit
wbc0000	wbc0000	1.650000	contains_digit
y3	y3	1.650000	contains_digit
b'tselem	b'tselem	1.650000	malformed_after_normalization
b.f	b.f	1.650000	malformed_after_normalization
c.p.c	c.p.c	1.650000	malformed_after_normalization
d.w	d.w	1.650000	malformed_after_normalization
e.g.b	e.g.b	1.650000	malformed_after_normalization
g.v	g.v	1.650000	malformed_after_normalization
i.r	i.r	1.650000	malformed_after_normalization
o'day	o'day	1.650000	malformed_after_normalization
outlook.com	outlook.com	1.650000	malformed_after_normalization
r.v	r.v	1.650000	malformed_after_normalization
sa'd	sa'd	1.650000	malformed_after_normalization
t.k	t.k	1.650000	malformed_after_normalization
t.l	t.l	1.650000	malformed_after_normalization
w.e	w.e	1.650000	malformed_after_normalization
◢	◢	1.650000	malformed_after_normalization
⚪	⚪	1.650000	malformed_after_normalization
⬇️	⬇	1.650000	malformed_after_normalization
🌚	🌚	1.650000	malformed_after_normalization
💪🏽	💪🏽	1.650000	malformed_after_normalization
contacto@	contacto@	1.650000	url_or_email
interesad@	interesad@	1.650000	url_or_email
0,0ºc	0,0ºc	1.640000	contains_digit
0.0b	0.0b	1.640000	contains_digit
0000el	0000el	1.640000	contains_digit
0000kg	0000kg	1.640000	contains_digit
4cm	4cm	1.640000	contains_digit
5w	5w	1.640000	contains_digit
b0000	b0000	1.640000	contains_digit
bf3	bf3	1.640000	contains_digit
bf4	bf4	1.640000	contains_digit
covid00	covid00	1.640000	contains_digit
ib3	ib3	1.640000	contains_digit
lm4	lm4	1.640000	contains_digit
r0000	r0000	1.640000	contains_digit
ue00	ue00	1.640000	contains_digit
z8	z8	1.640000	contains_digit
c.i.f	c.i.f	1.640000	malformed_after_normalization
director's	director's	1.640000	malformed_after_normalization
f.d	f.d	1.640000	malformed_after_normalization
f.m.i	f.m.i	1.640000	malformed_after_normalization
girl's	girl's	1.640000	malformed_after_normalization
harry's	harry's	1.640000	malformed_after_normalization
jørgensen	jørgensen	1.640000	malformed_after_normalization
lady's	lady's	1.640000	malformed_after_normalization
luigi's	luigi's	1.640000	malformed_after_normalization
mama's	mama's	1.640000	malformed_after_normalization
s.xv	s.xv	1.640000	malformed_after_normalization
something's	something's	1.640000	malformed_after_normalization
ss.cc	ss.cc	1.640000	malformed_after_normalization
tn.com.ar	tn.com.ar	1.640000	malformed_after_normalization
u.i	u.i	1.640000	malformed_after_normalization
u.s.s	u.s.s	1.640000	malformed_after_normalization
valentine's	valentine's	1.640000	malformed_after_normalization
✈️	✈	1.640000	malformed_after_normalization
00.00pm	00.00pm	1.630000	contains_digit
00a.m	00a.m	1.630000	contains_digit
1el	1el	1.630000	contains_digit
4n	4n	1.630000	contains_digit
6r	6r	1.630000	contains_digit
al00	al00	1.630000	contains_digit
dm1	dm1	1.630000	contains_digit
etb2	etb2	1.630000	contains_digit
rs00	rs00	1.630000	contains_digit
social00	social00	1.630000	contains_digit
v0.00	v0.00	1.630000	contains_digit
bra'tac	bra'tac	1.630000	malformed_after_normalization
dragon's	dragon's	1.630000	malformed_after_normalization
h.d	h.d	1.630000	malformed_after_normalization
i.i	i.i	1.630000	malformed_after_normalization
index.htm	index.htm	1.630000	malformed_after_normalization
k's	k's	1.630000	malformed_after_normalization
k.r	k.r	1.630000	malformed_after_normalization
li'l	li'l	1.630000	malformed_after_normalization
m.a.c	m.a.c	1.630000	malformed_after_normalization
m_ebrard	m_ebrard	1.630000	malformed_after_normalization
mø	mø	1.630000	malformed_after_normalization
n.w.a	n.w.a	1.630000	malformed_after_normalization
r.w	r.w	1.630000	malformed_after_normalization
soldier's	soldier's	1.630000	malformed_after_normalization
u.m	u.m	1.630000	malformed_after_normalization
μl	μl	1.630000	malformed_after_normalization
для	для	1.630000	malformed_after_normalization
ლ	ლ	1.630000	malformed_after_normalization
☛	☛	1.630000	malformed_after_normalization
✌🏻	✌🏻	1.630000	malformed_after_normalization
🏃	🏃	1.630000	malformed_after_normalization
🐀	🐀	1.630000	malformed_after_normalization
👌🏾	👌🏾	1.630000	malformed_after_normalization
👹	👹	1.630000	malformed_after_normalization
🗣	🗣	1.630000	malformed_after_normalization
🤞	🤞	1.630000	malformed_after_normalization
0.00mm	0.00mm	1.620000	contains_digit
00'3	00'3	1.620000	contains_digit
00,0º	00,0º	1.620000	contains_digit
00.0k	00.0k	1.620000	contains_digit
00mp	00mp	1.620000	contains_digit
1as	1as	1.620000	contains_digit
1país	1pais	1.620000	contains_digit
2px	2px	1.620000	contains_digit
4dx	4dx	1.620000	contains_digit
9f	9f	1.620000	contains_digit
as00	as00	1.620000	contains_digit
b1a4	b1a4	1.620000	contains_digit
ca00	ca00	1.620000	contains_digit
co00	co00	1.620000	contains_digit
i2p	i2p	1.620000	contains_digit
n6	n6	1.620000	contains_digit
re2	re2	1.620000	contains_digit
system00	system00	1.620000	contains_digit
tm00	tm00	1.620000	contains_digit
denny's	denny's	1.620000	malformed_after_normalization
l.v	l.v	1.620000	malformed_after_normalization
p's	p's	1.620000	malformed_after_normalization
s.a.b	s.a.b	1.620000	malformed_after_normalization
s.w	s.w	1.620000	malformed_after_normalization
w.a	w.a	1.620000	malformed_after_normalization
wikipedia.org	wikipedia.org	1.620000	malformed_after_normalization
со	со	1.620000	malformed_after_normalization
ಠ	ಠ	1.620000	malformed_after_normalization
👴	👴	1.620000	malformed_after_normalization
💟	💟	1.620000	malformed_after_normalization
📅	📅	1.620000	malformed_after_normalization
🤙🏻	🤙🏻	1.620000	malformed_after_normalization
0.0t	0.0t	1.610000	contains_digit
000st	000st	1.610000	contains_digit
00ymedio	00ymedio	1.610000	contains_digit
2ooo	2ooo	1.610000	contains_digit
2q	2q	1.610000	contains_digit
3com	3com	1.610000	contains_digit
8chan	8chan	1.610000	contains_digit
años00	años00	1.610000	contains_digit
cs00	cs00	1.610000	contains_digit
io00	io00	1.610000	contains_digit
mc00	mc00	1.610000	contains_digit
t0000	t0000	1.610000	contains_digit
a.w	a.w	1.610000	malformed_after_normalization
anjob'al	anjob'al	1.610000	malformed_after_normalization
cd.mx	cd.mx	1.610000	malformed_after_normalization
col·lectiu	col·lectiu	1.610000	malformed_after_normalization
friday's	friday's	1.610000	malformed_after_normalization
ma's	ma's	1.610000	malformed_after_normalization
o'donovan	o'donovan	1.610000	malformed_after_normalization
đuro	đuro	1.610000	malformed_after_normalization
ʕ	ʕ	1.610000	malformed_after_normalization
ˆ	ˆ	1.610000	malformed_after_normalization
года	года	1.610000	malformed_after_normalization
основные	основные	1.610000	malformed_after_normalization
ว	ว	1.610000	malformed_after_normalization
❎	❎	1.610000	malformed_after_normalization
シ	シ	1.610000	malformed_after_normalization
🌷	🌷	1.610000	malformed_after_normalization
👍🏽	👍🏽	1.610000	malformed_after_normalization
📌	📌	1.610000	malformed_after_normalization
🤦🏽‍♂️	🤦🏽‍♂	1.610000	malformed_after_normalization
0,0l	0,0l	1.600000	contains_digit
0.0i	0.0i	1.600000	contains_digit
00'8	00'8	1.600000	contains_digit
00.0fm	00.0fm	1.600000	contains_digit
00hp	00hp	1.600000	contains_digit
2z	2z	1.600000	contains_digit
2ºb	2ºb	1.600000	contains_digit
8cm	8cm	1.600000	contains_digit
8y	8y	1.600000	contains_digit
alt0000	alt0000	1.600000	contains_digit
brca2	brca2	1.600000	contains_digit
e00000	e00000	1.600000	contains_digit
h2s	h2s	1.600000	contains_digit
iphone5	iphone5	1.600000	contains_digit
mi3	mi3	1.600000	contains_digit
td1	td1	1.600000	contains_digit
vo2	vo2	1.600000	contains_digit
vr6	vr6	1.600000	contains_digit
z0000	z0000	1.600000	contains_digit
̃		1.600000	empty
ask.fm	ask.fm	1.600000	malformed_after_normalization
b.r	b.r	1.600000	malformed_after_normalization
c.g.t	c.g.t	1.600000	malformed_after_normalization
dawson's	dawson's	1.600000	malformed_after_normalization
day's	day's	1.600000	malformed_after_normalization
de.la	de.la	1.600000	malformed_after_normalization
dlc's	dlc's	1.600000	malformed_after_normalization
g.f	g.f	1.600000	malformed_after_normalization
h.b	h.b	1.600000	malformed_after_normalization
kid's	kid's	1.600000	malformed_after_normalization
o.a	o.a	1.600000	malformed_after_normalization
r.a.e	r.a.e	1.600000	malformed_after_normalization
s.a.d	s.a.d	1.600000	malformed_after_normalization
его	его	1.600000	malformed_after_normalization
به	به	1.600000	malformed_after_normalization
๏	๏	1.600000	malformed_after_normalization
┛	┛	1.600000	malformed_after_normalization
☎️	☎	1.600000	malformed_after_normalization
☭	☭	1.600000	malformed_after_normalization
➧	➧	1.600000	malformed_after_normalization
🇬🇹	🇬🇹	1.600000	malformed_after_normalization
🌿	🌿	1.600000	malformed_after_normalization
🐈	🐈	1.600000	malformed_after_normalization
🐐	🐐	1.600000	malformed_after_normalization
🙏🏽	🙏🏽	1.600000	malformed_after_normalization
🚀	🚀	1.600000	malformed_after_normalization
mism@s	mism@s	1.600000	url_or_email
www.lanacion.com.ar	www.lanacion.com.ar	1.600000	url_or_email
0'5	0'5	1.590000	contains_digit
0,0g	0,0g	1.590000	contains_digit
0.000.00	0.000.00	1.590000	contains_digit
00'6	00'6	1.590000	contains_digit
00'7	00'7	1.590000	contains_digit
1min	1min	1.590000	contains_digit
6f	6f	1.590000	contains_digit
7oo	7oo	1.590000	contains_digit
7r	7r	1.590000	contains_digit
9km	9km	1.590000	contains_digit
bf1	bf1	1.590000	contains_digit
de3	de3	1.590000	contains_digit
h0000	h0000	1.590000	contains_digit
ley00	ley00	1.590000	contains_digit
pa00	pa00	1.590000	contains_digit
re4	re4	1.590000	contains_digit
sm00	sm00	1.590000	contains_digit
super8	super8	1.590000	contains_digit
th2	th2	1.590000	contains_digit
b.e	b.e	1.590000	malformed_after_normalization
baha'i	baha'i	1.590000	malformed_after_normalization
father's	father's	1.590000	malformed_after_normalization
g.n	g.n	1.590000	malformed_after_normalization
pj's	pj's	1.590000	malformed_after_normalization
q.roo	q.roo	1.590000	malformed_after_normalization
sant'egidio	sant'egidio	1.590000	malformed_after_normalization
year's	year's	1.590000	malformed_after_normalization
⌒	⌒	1.590000	malformed_after_normalization
┬	┬	1.590000	malformed_after_normalization
🍰	🍰	1.590000	malformed_after_normalization
put@	put@	1.590000	url_or_email
r@	r@	1.590000	url_or_email
00ava	00ava	1.580000	contains_digit
1j	1j	1.580000	contains_digit
2min	2min	1.580000	contains_digit
3w	3w	1.580000	contains_digit
8x8	8x8	1.580000	contains_digit
ag2r	ag2r	1.580000	contains_digit
b3n	b3n	1.580000	contains_digit
ed00	ed00	1.580000	contains_digit
espn2	espn2	1.580000	contains_digit
f4f	f4f	1.580000	contains_digit
hora00	hora00	1.580000	contains_digit
iso0000	iso0000	1.580000	contains_digit
k8	k8	1.580000	contains_digit
la3	la3	1.580000	contains_digit
゚		1.580000	empty
artº	artº	1.580000	malformed_after_normalization
bill's	bill's	1.580000	malformed_after_normalization
m.a.s	m.a.s	1.580000	malformed_after_normalization
rr.ee	rr.ee	1.580000	malformed_after_normalization
t.s.u	t.s.u	1.580000	malformed_after_normalization
v.b	v.b	1.580000	malformed_after_normalization
writer's	writer's	1.580000	malformed_after_normalization
россия	россия	1.580000	malformed_after_normalization
▶️	▶	1.580000	malformed_after_normalization
◤	◤	1.580000	malformed_after_normalization
➕	➕	1.580000	malformed_after_normalization
人	人	1.580000	malformed_after_normalization
🐾	🐾	1.580000	malformed_after_normalization
🧀	🧀	1.580000	malformed_after_normalization
junt@s	junt@s	1.580000	url_or_email
0,0cm	0,0cm	1.570000	contains_digit
0,0º	0,0º	1.570000	contains_digit
000y	000y	1.570000	contains_digit
00bis	00bis	1.570000	contains_digit
00se	00se	1.570000	contains_digit
4'5	4'5	1.570000	contains_digit
ce2	ce2	1.570000	contains_digit
ff0000	ff0000	1.570000	contains_digit
km00	km00	1.570000	contains_digit
o4	o4	1.570000	contains_digit
rb00	rb00	1.570000	contains_digit
re7	re7	1.570000	contains_digit
tc1	tc1	1.570000	contains_digit
top7	top7	1.570000	contains_digit
a.m.a	a.m.a	1.570000	malformed_after_normalization
clarin.com	clarin.com	1.570000	malformed_after_normalization
e.on	e.on	1.570000	malformed_after_normalization
k.d	k.d	1.570000	malformed_after_normalization
mexico's	mexico's	1.570000	malformed_after_normalization
nobody's	nobody's	1.570000	malformed_after_normalization
r.k	r.k	1.570000	malformed_after_normalization
☮	☮	1.570000	malformed_after_normalization
♻️	♻	1.570000	malformed_after_normalization
✍	✍	1.570000	malformed_after_normalization
❄️	❄	1.570000	malformed_after_normalization
👐	👐	1.570000	malformed_after_normalization
🤧	🤧	1.570000	malformed_after_normalization
🥇	🥇	1.570000	malformed_after_normalization
00.0.0.0	00.0.0.0	1.560000	contains_digit
00.000.000,00	00.000.000,00	1.560000	contains_digit
00mhz	00mhz	1.560000	contains_digit
1_	1_	1.560000	contains_digit
3djuegos	3djuegos	1.560000	contains_digit
4mm	4mm	1.560000	contains_digit
ac0000	ac0000	1.560000	contains_digit
ch2	ch2	1.560000	contains_digit
db9	db9	1.560000	contains_digit
hb00	hb00	1.560000	contains_digit
mk00	mk00	1.560000	contains_digit
sb00	sb00	1.560000	contains_digit
super3	super3	1.560000	contains_digit
z5	z5	1.560000	contains_digit
b.n	b.n	1.560000	malformed_after_normalization
bachelor's	bachelor's	1.560000	malformed_after_normalization
baldur's	baldur's	1.560000	malformed_after_normalization
christ's	christ's	1.560000	malformed_after_normalization
church's	church's	1.560000	malformed_after_normalization
dante's	dante's	1.560000	malformed_after_normalization
g.k	g.k	1.560000	malformed_after_normalization
jane's	jane's	1.560000	malformed_after_normalization
n.i	n.i	1.560000	malformed_after_normalization
o'kane	o'kane	1.560000	malformed_after_normalization
o.d	o.d	1.560000	malformed_after_normalization
με	με	1.560000	malformed_after_normalization
של	של	1.560000	malformed_after_normalization
⚙️	⚙	1.560000	malformed_after_normalization
✊🏽	✊🏽	1.560000	malformed_after_normalization
🇪🇦	🇪🇦	1.560000	malformed_after_normalization
💍	💍	1.560000	malformed_after_normalization
💝	💝	1.560000	malformed_after_normalization
diputad@s	diputad@s	1.560000	url_or_email
0.0.0000	0.0.0000	1.550000	contains_digit
000kv	000kv	1.550000	contains_digit
000xl	000xl	1.550000	contains_digit
1hs	1hs	1.550000	contains_digit
3x4	3x4	1.550000	contains_digit
7p	7p	1.550000	contains_digit
9mil	9mil	1.550000	contains_digit
cb1	cb1	1.550000	contains_digit
cr00	cr00	1.550000	contains_digit
fp2	fp2	1.550000	contains_digit
